project name,compile,gradle version,flaky tests
adessoSE/wicked-forms:wicked-forms,T,3.5,no test
adessoSE/wicked-forms:wicked-forms-showcase,T,3.5,no test
rknoll/hardware,F,2.3,N/A
evgeny-goldin/gradle-plugins-node,F,1.8,N/A
rover12421/TestAspectJ4Gradle,F,,N/A
diffplug/image-grinder,T,6.1,0
tkgregory/spring-boot-gradle-plugin-example,T,7.6,no test
cakraww/dropwizard-gradle,T,3.5,no test
Accuity/gradle-xray,F,,N/A
gradle/gradle-modularity:client,T,2.2,no test
gradle/gradle-modularity:service,T,2.2,error
bulmer87/customNifiProcessor,F,,N/A
damorais/demogradle,T,5.6,0
Typhon0/boilerplategradlejdk13,T,6.0,no test
joeycmlam/holdingProvider,F,,N/A
augustl/gradle-warlike-plugin,T,2.1,error
dentsads/gradle-jazz-plugin,T,2.1,error
alexec/docker-gradle-plugin,F,,N/A
elastic/gradle-project-attachment-plugin,F,,N/A
FRC2706/2019-2706-Robot-Code,F,5.0,N/A
eruizc-dev/sml4j,T,7.5,error
niklas2810/Postie,F,4.10,N/A
s-schizophrene-trio/yatzi,T,5.3.1,0
Iltotore/ManaDrop:lint,T,5.2.1,no test
Iltotore/ManaDrop:manadrop,T,5.2.1,no test
Iltotore/ManaDrop:util,T,5.2.1,no test
tomasulo/docker-compose-integration-tests,T,3.3,error
jbrisbin/disruptor,F,,N/A
BolderTechnologies/SonarQube-TotalCoverage,F,,N/A
DewaldV/scaffold-gradle-groovy-dropwizard,F,,N/A
iwarapter/gradle-plugin-plugin,F,2.9,N/A
thomaslee/gradle-standard-plugin,F,2.5,N/A
zhurlik/gradle-swagger-plugin,T,4.0.1,0
boxheed/gradle-gitignore-plugin,T,7.5.1,error
guillermo-varela/gradle-multi-project-example,F,2.3,N/A
jumormt/SpecialStringGradle,F,,N/A
nelkinda-templates/template-java-gradle,T,7.5.1,error
ryansgot/forsuredbplugin,T,4.4.1,no test
wangguanlei/gssm,F,,N/A
nikitap492/CountryBank,F,,N/A
schroedermatt/zoo-graphql-example,T,3.4.1,error
BlankSpot08/Matrix-Calculator,F,,N/A
NibrazKhan/JUnit_Form_Automation,F,7.4,N/A
euler1729/hirearchy,T,7.3.3,error
LoisDuplain/gradient-generator,T,7.1,error
derianto/Gradle-Cygwin-Toolkit-Plugin,F,,N/A
trieu/netty-with-gradle,F,,N/A
JetBrains/ij_tutorial_gradle,T,7.1,0
Cazzar/ForgeGradle-Scripts,F,,N/A
yongjhih/android-gradle-plugin,F,,N/A
EtienneMiret/sass-gradle-plugin,F,6.9.1,N/A
Sintinium/oauth,T,7.5,no test
java9-modularity/gradle-modules-plugin-example:greeter.api,T,4.8,no test
java9-modularity/gradle-modules-plugin-example:greeter.provider,T,4.8,0
java9-modularity/gradle-modules-plugin-example:greeter.provider.test,T,4.8,0
java9-modularity/gradle-modules-plugin-example:greeter.runner,T,4.8,no test
cancerian0684/spring-cloud-function-aws-maths-kotlin-gradle,T,6.9,no test
HugoWang3146/spring-demo-gradle-k8s,T,4.9,error
lavcraft/spring-boot-gradle-plugin-broke-jruby,T,4.6,no test
prabhalaxman/web3j-gradle-sample-contract,T,4.8,no test
EvgenJin/spring-ws-annotation,T,6.3,no test
ChrisO345/Fire-Walker-1.16,T,4.10.3,no test
PouyaAshna/Management,T,6.1,no test
dkreth/shorty,T,6.4.1,0
fkorotkov/gradle-to-pants-converter:calculator,T,2.14,0
fkorotkov/gradle-to-pants-converter:operator,T,2.14,no test
fkorotkov/gradle-to-pants-converter:plus,T,2.14,0
24eme/cas-gradle-ldap,F,2.14.1
4.8,N/A
itbasis/postgresql-embedded-gradle-plugin,T,4.0.2,0
daggerok/java-9-jigsaw-gradle:modules,T,4.10.2,no test
FledgeXu/ForgeGradleCN,F,4.9,N/A
aim42/htmlSanityCheck,T,6.8,1
DeekshithSN/CICD_Java_gradle_application,T,7.1.1,0
mark-vieira/gradle-maven-settings-plugin,T,4.6,0
mkyong/spring4-mvc-gradle-xml-hello-world,F,,N/A
CycloneDX/cyclonedx-gradle-plugin,T,7.6,0
orctom/gradle-archetype-plugin,T,7.2,no test
riiid/gradle-github-plugin,T,2.1,0
staycaffeinated/metacode,F,,N/A
borymskyi/trail-app,T,7.4.1,0
AxstSoftware/WizzClient,F,6.8.3,N/A
rbiedrawa/spring-hexagonal-architecture-poc,T,6.8.3,0
edibleday/teavm-gradle-plugin,F,2.8,N/A
dzhaughnroth/jasmine-gradle-plugin,F,,N/A
eriwen/gradle-cobertura-plugin,F,1.7,N/A
bmuschko/gradle-javafx-hello-world,F,,N/A
jeanthom/Enigma,F,,N/A
lambda-client/ExamplePlugin,T,6.9.1,0
Commencis/Android-Checklist-Plugin:android-checklist,T,4.10.1,error
stefan-kolb/jaxws-samples:deployment-styles,T,5.4.1,no test
stefan-kolb/jaxws-samples:exceptions,T,5.4.1,no test
stefan-kolb/jaxws-samples:java-first,T,5.4.1,no test
stefan-kolb/jaxws-samples:method-overloading,T,5.4.1,no test
stefan-kolb/jaxws-samples:type-mapping,T,5.4.1,no test
stefan-kolb/jaxws-samples:ws-client,T,5.4.1,no test
stefan-kolb/jaxws-samples:wsdl-styles,T,5.4.1,no test
alenkacz/gradle-json-validator,F,3.3,N/A
kungyutucheng/my_gradle_plugin,T,5.2.1,error
daggerok/spring-boot-rest-jms-activemq,F,4.2.1,N/A
lavcraft/spring-boot-ripper-gradle:iron-starter,T,4.2,error
building-with-bukkit/gradle-example,F,3.5,N/A
likeshan168/springstudy,F,,N/A
keeleys/gradle-rabbit,F,2.5,N/A
DBarkalov/habrWebServer,T,2.13,no test
zxhr/gradle-xtext-generator,T,6.7.1,0
KenobySky/hellofx,T,5.0,no test
christoph-frick/vaadin-flow-springboot-gradle-bootstrap,T,7.5.1,no test
jvalentino/gradlebook-04.05-env-demo,T,4.3,error
DanielArturoAlejoAlvarez/Spring-Boot-Gradle-Spring-Security,T,6.7.1,0
shevek/gradle-velocity-plugin,T,5.6,0
alfa-laboratory/cucumber-reporting-gradle-plugin,F,2.14,N/A
bitterfox/jshell-gradle-plugin,T,6.0.1,no test
Intro-Dev/Osmium,F,7.3,N/A
psanders/nashorn-app-starter,F,,N/A
NateKomodo/OpenMineAI,F,4.8.1,N/A
MathieuSoysal/Javadoc-publisher.yml,F,,N/A
jadekler/git-java-websiteskeleton,F,2.1,N/A
ChristopheCVB/TouchPortalPluginSDK:Annotations,T,7.5.1,error
ChristopheCVB/TouchPortalPluginSDK:AnnotationsProcessor,T,7.5.1,error
ChristopheCVB/TouchPortalPluginSDK:Helpers,T,7.5.1,error
ChristopheCVB/TouchPortalPluginSDK:Library,T,7.5.1,error
ChristopheCVB/TouchPortalPluginSDK:Packager,T,7.5.1,error
ChristopheCVB/TouchPortalPluginSDK:SampleJava,T,7.5.1,error
ChristopheCVB/TouchPortalPluginSDK:SampleKotlin,T,7.5.1,error
khauser/microservices4vaadin,F,4.2.1,N/A
Instagram-Clone-Coding/Spring_instagram-clone,T,7.1.1,0
poprygun/chachkies-api-java-gradle,T,7.2,0
rbiedrawa/java-gradle-codestyle-setup,T,7.3.3,0
govindarajulumedini/vulnerableGradle1,T,7.5.1,0
choudharyjayant/java-gradle-prefav,T,7.4.1,error
AntiLaby/BuildToolsPlugin,T,5.1.1,error
huangzhibing/SpringBootDemo:hanlp,T,4.8.1,no test
MrRutledge/SpringApp,F,,N/A
z2058550226/JavaDemoMac,T,4.10,no test
romankh3/image-comparison,T,6.0.1,0
wpilibsuite/GradleRIO,T,7.5.1,0
Netflix/gradle-template:template-client,T,6.4,0
Netflix/gradle-template:template-server,T,6.4,no test
jk1/Gradle-License-Report,T,7.4.2,2
mini2Dx/gradle-butler-plugin,T,7.5.1,0
jacobono/gradle-wsdl-plugin,F,1.11,N/A
Amarnath510/springboot_multi_module:common,T,4.0,no test
Amarnath510/springboot_multi_module:search,T,4.0,no test
bsideup/gradle-maven-sync-plugin,F,3.3,N/A
lhotari/build-size-gradle-plugin,T,4.6,error
DenWav/StatCraftGradle,F,3.0,N/A
frsw3nr/gradle-server-acceptance,T,2.3,0
florian-gandon/gradle-symstore-plugin,T,2.14.1,0
somepeopleHavingDream/groovy,T,6.3,no test
vokuznetsov/multi-project-boilerplate,F,6.4,N/A
shankarnarayanb/selenium-java,F,,N/A
bhuemer/gbt,T,7.4.2,8
bat-cha/gradle-plugin-git-dependencies,F,1.11,N/A
akhikhl/wuff,F,2.4,N/A
Mindera/gradle-slack-plugin,T,2.2,error
asciidoctor/asciidoctor-gradle-examples:asciidoc-to-html-example,T,6.8.1,error
asciidoctor/asciidoctor-gradle-examples:asciidoc-to-pdf-example,T,6.8.1,error
asciidoctor/asciidoctor-gradle-examples:asciidoc-to-revealjs-example,T,6.8.1,error
giri-jeedigunta/java-spring-mongo-starter-reactive,F,6.6.1,N/A
ilovemusicde/ilovemusic-labymod-addon,F,4.9,N/A
pranavavva/PokeJava,T,4.5.1,error
reluxa/multi-project-springboot:infra,T,4.3.1,no test
reluxa/multi-project-springboot:runner,T,4.3.1,no test
reluxa/multi-project-springboot:services,T,4.3.1,no test
reluxa/multi-project-springboot:shared,T,4.3.1,no test
kiddogreed/springboot-gradle-blog-api,T,7.5,error
getappmap/appmap-gradle-plugin,T,6.7,0
dev-fjk/spring-gradle-template,T,7.1.1,0
axmetishe/gradle-qt-plugin,T,6.7.1,no test
geek5nan/GradlePluginDemo,F,,N/A
Iltotore/GradleScalaTemplate,T,6.1.1,no test
RedsTom/GradleSpigotMultiversionNMSLoader,F,7.4.2,N/A
symb0ls/GradleMCP-1.8.9,F,,N/A
Praqma/gradle-docker-plugin,T,2.1
2.2
2.3,error
jetztgradnet/gradle-web-bundle,F,,N/A
Ventiv-Technology/gradle-dynaTrace,F,1.9,N/A
x2on/gradle-xcode-plugin,F,1.8,N/A
burakince/gradle-struts2,F,,N/A
beans9/spring-boot-gradle-jpa-web,T,2.13,0
hWorblehat/grmarkdown,F,2.14.1,N/A
EightBitBoy/grafie,T,4.1,error
sixman9/firstGradle,F,1.0,N/A
stackmagic/gradle-elasticdependencies,F,2.4,N/A
cbeams/gradle-modularity,F,2.9,N/A
mariagomez/dropwizard-gradle,F,1.12,N/A
sogis/gretl:gretl,T,5.1.1,10
sogis/gretl:runtimeImage,T,5.1.1,no test
alclabs/alclabs-gradle,F,,N/A
brightsparklabs/gradle-docker,T,7.4,no test
driverpt/gradle-openfire,F,2.10,N/A
FINTLabs/fint-golden-master-gradle,T,4.10.3,no test
atribe/alluro,T,4.6,0
ratanparai/kotlin-junit5-gradle-template,T,4.6,0
DavidShield/spring-boot-gradle-intellij-template,T,4.6,no test
APCDevPowered/javacc-gradle-plugin,T,2.0,error
cfraz89/gradle-calabash-plugin,F,,N/A
flbulgarelli/gradle-apklib-plugin,F,,N/A
Uriziel47/gradle-antlr4-plugin,F,,N/A
mvmaniac/basic-multi-module:service-client,T,7.5.1,error
mvmaniac/basic-multi-module:service-external-api,T,7.5.1,error
mvmaniac/basic-multi-module:service-internal-api,T,7.5.1,error
mvmaniac/basic-multi-module:service-internal-common,T,7.5.1,error
FabioBentoLuiz/grpc-vscode,F,6.3,N/A
santbetv/Proyecto-de-mercado-con_SpringBoot_Gradle_Java-11,T,6.8.3,0
goodGid/Spring_DB_MySQ_MyBatis_Gradle.ver,T,6.6.1,no test
lburgazzoli/gradle-camel-plugin,F,2.9,N/A
wathrog/azkaban-gradle-plugin,T,2.1,0
jgriff/gradle-virgo-plugin,F,2.0,N/A
davidzchen/gradle-dustjs-plugin,F,,N/A
DNAlchemist/joker2017-gradle,T,3.2.1,0
m2ci-msp/gradle-pandoc-reveal-plugin,T,7.5.1,0
IntershopCommunicationsAG/sonarqube-gradle-plugin,T,3.1,0
ulfbiallas/Antlr4GradleTemplate,F,2.10,N/A
cedaniel200/screenplay-google-translate,F,,N/A
forficate/spring-rest-skeleton,F,,N/A
htfy96/simpledb-kotlin,F,4.3.1,N/A
RobWin/asciidoc2ghPages,F,2.7,N/A
hiromia006/mobileAutomation,T,6.8,error
connorhartley/guardiansponge,F,4.9,N/A
FutaoSmile/SpringBootIntegration,T,4.8.1,error
f-lab-edu/ward-study-reservation,T,7.4.1,0
GoldArowana/GradleDemo,T,4.4,no test
covers1624/GradleStuff,T,6.8.3,no test
rpalcolea/lombok-intellij-gradle5,T,5.0,error
xiaohuangya123/GradleSSM1,T,4.4,0
zpzpyy/spring-batch-mybatis-jpa,T,6.0.1,0
Francis-Bui/DeepSpace_2019,T,5.0,no test
kennedykori/SimpleEvents,T,5.6.1,0
gusti-syahputera/aplikasi-keuangan-keluarga,T,5.4.1,0
RicardoDaSilvaSouza/example-kotlin-javalin-gradle,T,4.10.2,0
udaychandra/susel-gradle-plugin,F,4.10.2,N/A
marcio012/rest-spring-mybatis-gradle,T,4.8.1,0
emundo/octane-gradle-plugin,T,6.7,no test
mike-neck/javajo-gradle,F,2.7,N/A
rojiani/kotlin-lombok-integration,F,4.4.1,N/A
Kimentanm/search-in-repo,T,5.2.1,error
quad/dropwizard-gradle,F,,N/A
androiddevnotesyoutube/inject-build-variables-android-manifest-and-gradle-properties:app,T,7.1,error
Akman/vscode-tasks,F,6.2,N/A
DAQEM/JobsPlus,T,7.5,no test
gmoraleslondono/todoly,T,4.10.1,0
cleverdata/dmpkit-gradle-release-plugin,T,5.6,0
qxzhou/HBase-Gradle-Test,T,5.6,0
tinsep19/gradle-tomcat-dist-plugin,T,5.6.2,no test
ajbuob/link-shortener-gradle-webapp,T,6.0.1,0
Zoltu/Gradle.Plugin.Versioning,T,3.2,error
stempler/gradle-versioneye-plugin,F,4.0.1,N/A
justiandre/example-kotlin-springboot-graphql,T,4.8.1,0
gbzarelli/quaklog-api:app,T,5.5.1,0
gbzarelli/quaklog-api:core,T,5.5.1,1
PmzHeroV69/minecraft-server-1.8.9,T,7.1,no test
Koboo/TemplateStom,F,7.2,N/A
nhgoodboy/jzframe,T,4.8.1,error
Howard-O-Neil/test-javaFX,T,6.6.1,no test
kevinmmartins/reactive-spring-boot-mongo,F,5.2.1,N/A
ONSdigital/sbr-sampling-service,F,4.4,N/A
N1cc3/medieval-game,T,4.6,0
aaukhatov/spring-boot-auth,F,7.1.1,N/A
upmc-enterprises/gradle-slack-uploader-plugin,T,5.6.2,no test
gvsmirnov/jmh-gradle-sample,F,1.12,N/A
kordamp/jdeprscan-gradle-plugin,T,6.9,no test
rwynn/wellington,F,2.11,N/A
nebula-plugins/lock-experimental,F,3.2.1,N/A
rundis/generic-gradle-model,F,,N/A
noproxy/gradle-plugin-kit,F,6.8.2,N/A
manosbatsis/gradle-reflections-plugin,F,4.2.1,N/A
peterfriese/RobolectricDemoProject,F,1.9,N/A
bmuschko/gradle-kubernetes-plugin,T,4.7,no test
yahoo/parsec-libraries:parsec-clients,T,5.2.1,0
yahoo/parsec-libraries:parsec-config,T,5.2.1,0
yahoo/parsec-libraries:parsec-constraint-validators,T,5.2.1,0
yahoo/parsec-libraries:parsec-logging,T,5.2.1,1
yahoo/parsec-libraries:parsec-validation,T,5.2.1,0
yahoo/parsec-libraries:parsec-web-utils,T,5.2.1,0
mrsarm/jshell-plugin,T,6.1.1,no test
jottinger/gradle-multiproject:app,T,4.2,no test
jottinger/gradle-multiproject:core,T,4.2,no test
t-mazgalov/gradle-equinox,T,2.14,no test
mihirg/gradle-ear,F,,N/A
mwildt-jee/glassfish-gradle,F,,N/A
tol-smartio/markdown,T,7.4.2,0
deokhyuny66/coolinicHPS,T,7.5,0
modmuss50/RemoteSign,T,7.0.2,0
jcurtis06/Kotlin-PaperMC-Template,T,7.4.2,no test
Praqma/VersionedBinaryArtifacts,T,3.3,no test
MartinEden/Kotlin-JavaFX-Example,F,3.5,N/A
CodeHourra/seed-project:seed-demo-project-backend,T,6.3,no test
CodeHourra/seed-project:seed-demo-project-common,T,6.3,no test
CodeHourra/seed-project:seed-demo-project-contract,T,6.3,no test
CodeHourra/seed-project:seed-demo-project-service,T,6.3,no test
CodeHourra/seed-project:seed-demo-project-webapi,T,6.3,no test
LuciferUchiha/Hydra,T,6.7,0
prakashs-treselle/sample_py_gradle,F,,N/A
semicolok/gradle-config-sample,F,2.0,N/A
mdekstrand/gradle-plugins,F,2.0,N/A
entera/gradle-relnotes,F,2.4,N/A
Timesless/mall,F,,N/A
bintray/gradle-resolver,F,1.8,N/A
yjmyzz/hello-gradle,F,2.7,N/A
dawnwords/jacoco-badge-gradle-plugin,T,5.3.1,0
sassembla/SampleScalaGradle,F,1.0,N/A
silverjava/moco-gradle-plugin,F,1.4,N/A
akhikhl/rooty,F,,N/A
radimk/PDETestExampleProjectsWithGradle,F,2.0,N/A
kjzz/SpintBoot_MongoDB-Demo,T,2.1,error
chaokunyang/rainy-blog,F,,N/A
kintaiW/WebMagic_demo,F,,N/A
fwk1010/SSM,F,,N/A
mouse0w0/jni-with-gradle-example,T,6.4.1,no test
cgfrost/osgi-toolchain-gradle-bnd,F,,N/A
saw303/gradle-resource-bundle:cmd,T,4.8,no test
saw303/gradle-resource-bundle:core,T,4.8,no test
saw303/gradle-resource-bundle:gradle-plugin,T,4.8,0
borissmidt/gradle-mima-plugin,T,6.3,no test
hsthe29/Sudoku,F,,N/A
boginw/migrations-gradle-plugin,T,7.5.1,0
moon4311/BaseAPI,T,7.5.1,0
xiaobaoyihao/AndroidGradleTaskDemo,F,4.6,N/A
darrendanvers/gradle-docker-example,T,6.3,0
yoomoney/java-plugin,T,7.4.1,0
ggingmin/compose-springboot-sampleapp,T,7.1.1,no test
jamplate/gradle,T,6.5,0
mircea-pop/git-maven-repo,F,,N/A
MadDogTechnology/obix-java-toolkit,T,2.2,error
jonbcard/java-web-kickstart,F,,N/A
mauimauer/mobilers-spen-sample,F,1.6,N/A
sysgears/grain-gradle-plugin,F,1.8,N/A
johnykov/gHipster,F,2.12,N/A
mattsse/plcopen-xml-xcore,F,4.10,N/A
regisbamba/momoapi-java,T,5.3.1,0
plugind/builder-elasticsearch-gradle-plugin,T,4.4.1,error
pozhilsrini/sample-springboot-react-gradle,T,4.4.1,no test
chit786/study-cypress-gradle,T,3.5,no test
sirdir/gradle_testng_cucumber-jvm_example,T,5.4,0
daggerok/gradle-postman-example,T,5.1.1,no test
dev-blogs/multiple-gradle-project,F,,N/A
shibayu36/java-gradle-sample,F,3.1,N/A
yongjhih/gradle-java-test-boilerplate:lib,T,2.14.1,error
internet-sicherheit/Smart-Contract-Slack-Bot-Gradle-Test,F,5.2.1,N/A
godngu/ddd-layered-architecture-gradle-multi-module:member,T,4.10,no test
AplAlexKli/Gradle_Java_TestNG_Selenide_restAssured.,F,4.10.3,N/A
Manuela-Sousa/java-selenium-webdriver-testng-gradle-framework,T,4.4,no test
xiaolong0813/Document-Master,F,,N/A
WeaveMC/warp,T,5.5.1,error
89780012/logstash-output-java_output_example,F,4.0,N/A
vladbrk/spring-react-starter:back,T,6.6,error
vladbrk/spring-react-starter:core,T,6.6,no test
vladbrk/spring-react-starter:security,T,6.6,error
vladbrk/spring-react-starter:web,T,6.6,error
dipien/bye-bye-jetifier:bye-bye-jetifier,T,7.3.3,error
smartnews/jpa-entity-generator,F,4.10.2,N/A
musketyr/gradle-fatjar-plugin,F,2.0,N/A
sherter/google-java-format-gradle-plugin:format,T,6.9.1,0
sherter/google-java-format-gradle-plugin:test,T,6.9.1,0
burning-eggs/tin,T,7.1,no test
matthesvoss/MiniMetroAI,T,7.4.2,no test
unidev-platform/unidev-parser:unidev-parser,T,7.2,error
Suff99/VentureCraft,F,7.4,N/A
gingeleski/helloworld-cucumber-java-gradle,T,6.0.1,0
palantir/gradle-flexversion,F,2.2.1,N/A
PROSPricing/zap-gradle-plugin,F,1.8,N/A
spring-io/gradle-enterprise-conventions,T,6.0.1,0
wanghualiang/Spring-Hibernate-Example,F,,N/A
anujku/SpringMVCGradle,F,,N/A
asaarnak/Library,F,,N/A
SiimKinks/depchecker,F,2.2.1,N/A
protobufel/protobufel-grammar,F,4.0,N/A
BrainStone/ANNI:implementations,T,4.8,no test
BrainStone/ANNI:lib,T,4.8,no test
hiper2d/ng-blog,F,,N/A
alvarogarcia7/kata-mars-rover-kotlin,F,2.0,N/A
geoneubie/gspringmvc,F,,N/A
OnineBX/liannu,T,2.5,error
gripes/gripes-test,F,1.0,N/A
fwelland/Submarine,F,,N/A
ome/omero-insight,F,,N/A
Nodeclipse/GradleEditor,F,,N/A
mike-neck/gradle-sample-web,F,,N/A
alfa-laboratory/cucumber-parallel-test-gradle-plugin,F,4.6,N/A
arma73/library_store,T,6.4.1,error
H3AR7B3A7/SpringCourses,F,,N/A
krushnatkhawale/student-service,F,7.5.1,N/A
crackCodeLogn/IrctcTicketDataExtractor,F,4.10.3,N/A
soyalejoramirez/base-gradle,F,,N/A
swehacker/gradle-plantuml,F,4.8,N/A
version-aware/gradle-updater,T,5.4.1,error
amadeu01/gradle-sample,F,,N/A
bnorrish/cucumber-gradle-example,T,2.0,no test
mike-neck/slim3-gradle-sample,F,,N/A
Fabric3/fabric3-gradle-plugins,F,2.6,N/A
chbaranowski/bndtools-gradle-demo,F,1.2,N/A
svzdvd/antlr4-gradle-example,T,4.6,no test
xenit-eu/alfresco-docker-gradle-plugin,T,7.6,0
mwhipple/gradle-emacs-jdee,F,2.12,N/A
windhc/ImageProject,F,,N/A
cedaniel200/appium-screenplay-pageobject,F,,N/A
benkiefer/ember-cli-gradle-plugin,F,4.10.2,N/A
ddimtirov/gwo-agent,T,5.6.4,no test
auth0-blog/embedded-spring-5,T,3.5,no test
enricmartos/media-converter-app:configuration-layer,T,6.0.1,no test
enricmartos/media-converter-app:functional-tests,T,6.0.1,no test
enricmartos/media-converter-app:service-layer,T,6.0.1,no test
enricmartos/media-converter-app:web-layer,T,6.0.1,0
yogeshpadhiyar/inventory,F,5.2.1,N/A
ricardo-ribeiro/SpringBootWebRabbitMQAndKafka,T,4.10.3,0
sa-shiro/Minecraft-Compressed-Blocks,T,7.5,no test
bmuschko/gradle-java2html-plugin,T,4.10.2,0
juanmuscaria/NotSoLegacyWorkspace-Gradle-Groovy,T,5.6.4,error
rjrudin/ml-migration-starter,T,5.6.4,no test
michalborek/docker-microservices-gradle-plugin,F,2.14,N/A
kwahome/sopa-api,T,4.8,23
lucasfarre/restmock,F,4.0,N/A
BrainStone/Fraction:lib,T,4.10.1,no test
pwalser75/spring-boot-modular:Spring,T,7.1,error
pwalser75/spring-boot-modular:Spring,T,7.1,error
pwalser75/spring-boot-modular:app,T,7.1,no test
pwalser75/spring-boot-modular:modules,T,7.1,no test
pwalser75/spring-boot-modular:platform,T,7.1,0
masterlid/rest-java-api-3,T,6.6.1,0
retheviper/SpringBootSample:springbootsample-domain,T,7.1,no test
retheviper/SpringBootSample:springbootsample-web,T,7.1,0
Akman/javafx-boilerplate,F,7.4.2,N/A
AlexBobryshev93/American-Customers,T,6.0.1,0
blackboard/jmh-gradle-plugin,F,2.2,N/A
shirayner/weixin-service,F,5.4.1,N/A
Kuangcp/JavaBase,F,,N/A
bmuschko/tooling-api-custom-model:invocation,T,2.1,error
bmuschko/tooling-api-custom-model:model,T,2.1,no test
bmuschko/tooling-api-custom-model:plugin,T,2.1,no test
sklintyg/gradle-fitnesse-plugin,T,6.9.2,0
backpaper0/gradle-hash-plugin,F,,N/A
zzhoujay/JFinalGradleDemo,F,2.7,N/A
maryoush/storks-gradle-plugin,F,2.3,N/A
edenismine/SandwichControl,F,,N/A
ValchanOficial/API-MVCeMongoDB,T,4.9,0
schroedermatt/kafka-connect-spotify:common,T,3.3,no test
schroedermatt/kafka-connect-spotify:source,T,3.3,no test
schroedermatt/kafka-connect-spotify:stream,T,3.3,no test
alvarogarcia7/sing-a-song-kata-java,T,4.10,0
jakriz/rxkotlin-movietrends,T,2.13,error
Team4761/Robockets-Commons,T,2.13,0
boliza/vertx-practice,F,3.3,N/A
acehjm/solby:xboot,T,5.6.3,no test
acehjm/solby:xconfig,T,5.6.3,no test
acehjm/solby:xfile,T,5.6.3,no test
acehjm/solby:xoauth,T,5.6.3,no test
acehjm/solby:xquartz,T,5.6.3,no test
acehjm/solby:xtool,T,5.6.3,0
ethankhall/gradle-summit-novice-to-master:projA,T,2.14,no test
ethankhall/gradle-summit-novice-to-master:projB,T,2.14,no test
JasonFengIce/clean-unused-resources-gradle-plugin,F,2.9,N/A
lenvonsam/Gradle-kotlin-selenium-webtest-demo,T,3.3,error
mcandre/hello-thrift,F,,N/A
irookanji/nordea.com-en,F,,N/A
aaukhatov/rate-limiter:rate-limiter-gateway,T,5.4.1,0
aaukhatov/rate-limiter:slow-limited-service,T,5.4.1,0
David-JM/biblioteca-prueba,F,5.6,N/A
wombatu-kun/test10:searcher-api,T,5.4.1,no test
wombatu-kun/test10:searcher-web,T,5.4.1,0
EverCraft/SayNoToMcLeaks,T,3.4,no test
yyunikov/spring-boot-2-kotlin-starter:api,T,4.4.1,0
yyunikov/spring-boot-2-kotlin-starter:domain,T,4.4.1,0
kumarvv/table2pojo,T,7.5.1,no test
staxgr/robovm-ios-android-hybrid,F,1.12,N/A
rocketseat-creators-program/criando-framework-testes-api-java-restassured-junit5-gradle-2021-01-24,T,6.7,0
GozdeSaygiliYalcin/spring-boot-competition-project,T,7.5,error
sopra-fs22-group-27/Pictionary-Server,T,6.8.1,error
rodrigoboni/springboot-aws-docker,T,4.8.1,0
ybonjour/gradle-api-impl-separation,F,2.14.1,N/A
coders-kitchen/gradle-jooq-flyway-example,F,2.9,N/A
n3integration/gradle-ecs-plugin,F,2.13,N/A
chrisgahlert/gradle-dcompose-sample,T,6.6.1,error
stephengold/HelloCollision-on-Gradle,T,6.1.1,no test
gandhiakshay/logger-using-gradle,F,,N/A
mwildt-jee/web-sample-gradle,F,,N/A
Myllyenko/gradle-document-converter-plugin,F,2.12,N/A
Aytackydln/duyuruBot:chattools,T,7.4.1,error
Aytackydln/duyuruBot:duyuru,T,7.4.1,error
Aytackydln/duyuruBot:duyuru-infra,T,7.4.1,error
teampple/Teampple_Backend,T,7.6,0
nokok/Karaffe,T,5.6.1,error
marc0der/groovy-scala-demo,F,,N/A
mattcopas/financeapp-data-service,F,3.4.1,N/A
BHRother/spring-hystrix-example,T,3.5.1,no test
benjaminfoo/Voice-Consultant:backend,T,4.4,no test
benjaminfoo/Voice-Consultant:plugins,T,4.4,no test
benjaminfoo/Voice-Consultant:webapp,T,4.4,no test
aplotnikov/spring-jdbc-example,F,,N/A
wooga/spock-github-extension,T,6.8.2,0
nazmulidris/kt-scratch,T,6.5.1,no test
marcbperez/react-logviewer,F,4.10,N/A
pkp09/LearnBatis,T,4.3,0
zensoftio/versioning-gradle-plugin,T,5.2,no test
subiron/gradle-frontend-plugin,T,2.10,error
adaptivecomputing/plugins-gradle,F,,N/A
kaklakariada/aws-sam-gradle,T,5.6.1,0
obecker/gradle-degraph,T,4.6,error
ajoberstar/gradle-defaults,T,7.3.3,error
HexagonMC/Spigot-Gradle,T,4.10.2,0
renatoathaydes/pony-gradle-plugin,F,2.13,N/A
roebi/BehaviorDrivenDevelopmentBDD,T,3.0,error
bijukunjummen/sample-swagger-boot,T,3.3,error
melix/gr8conf2016-variant-aware-dep-mgmt,F,2.14,N/A
wkrzywiec/ParkingManager,T,3.5,0
arun0009/ocr-tess4j-rest,T,6.7.1,0
stigkj/gradle-executable-jar-plugin,F,1.7,N/A
chrisgahlert/gradle-dcompose-plugin,T,6.6.1,error
