project name,compile,gradle version,flaky tests,total tests,successful tests,failed tests,skipped tests,time (mins),log size
allegro/axion-release-plugin,error with test,6.9.1,fail to add plugin,,,,,1,8
bndtools/bnd,F,7.6,N/A,,,,,0,8
ldtteam/minecolonies,F,8.1.1,N/A,,,,,1,8
sgwilbur/urbancode-deploy-plugin-template,F,,N/A,,,,,0,4
jbettcher/UselessPuffin,F,1.7,N/A,,,,,0,12
gesellix/annotationprocessor-in-subproject:app,error with test,2.5,no test,,,,,0,4
gesellix/annotationprocessor-in-subproject:injectproc,error with test,2.5,no test,,,,,0,4
jcurtis06/Kotlin-PaperMC-Template,error with test,7.4.2,fail to add plugin,,,,,1,4
Starloader-project/ObfTools,error with test,7.2,no test,,,,,1,4
USACH-A1-Programming-Paradigms/Java-Menu-Template,error with test,7.4,no test,,,,,0,4
kshong05311129/-gradle-multi-project-sample,F,6.5,N/A,,,,,0,4
janeDosina/selenide-gradle-parallel-tests,F,,N/A,,,,,0,4
trileuco/dependency-track-gradle,error with test,7.1,no test,,,,,1,4
choudharyjayant/gradle-java-hello,error with test,6.0,no test,,,,,0,4
jmusacchio/kogito-generator-gradle-plugin,error with test,7.4,fail to add plugin,,,,,1,8
js2ts/js2ts,F,,N/A,,,,,0,4
paleozogt/republish-plugin:republish-plugin,error with test,2.13,run time error,,,,,0,8
nlwillia/kotlintest:shared,error with test,6.3,fail to add plugin,,,,,0,4
nlwillia/kotlintest:sub1,error with test,6.3,fail to add plugin,,,,,0,4
nlwillia/kotlintest:sub2,error with test,6.3,fail to add plugin,,,,,0,4
vbeats/vboot:auth,error with test,7.0,no test,,,,,4,4
vbeats/vboot:core,error with test,7.0,no test,,,,,4,4
vbeats/vboot:web,error with test,7.0,no test,,,,,4,4
NoahvdAa/SkinBlacklister:SkinBlacklister-bukkit,error with test,7.3.3,no test,,,,,1,4
NoahvdAa/SkinBlacklister:SkinBlacklister-bungeecord,error with test,7.3.3,no test,,,,,1,4
NoahvdAa/SkinBlacklister:SkinBlacklister-common,error with test,7.3.3,no test,,,,,1,4
NoahvdAa/SkinBlacklister:SkinBlacklister-velocity,error with test,7.3.3,no test,,,,,1,4
acbin/seckill-project,error with test,4.8.1,run time error,,,,,0,24
JonathanBrouwer/UltimateCore,F,3.4,N/A,,,,,0,12
techeer-f5/jmt-monster-backend,error with test,7.4.1,run time error,,,,,1,8
gbzarelli/kart-race-importer,error with test,6.4,run time error,,,,,0,8
ygsama/ipa,F,,N/A,,,,,0,4
hildo/netbeans-gradle-javaee-project,F,2.13,N/A,,,,,0,12
crocs-muni/javacard-gradle-template-edu,F,6.6,N/A,,,,,0,8
ligson/hfw,F,,N/A,,,,,0,4
apereo/cas-initializr:app,error with test,8.1.1,no test,,,,,0,4
apereo/cas-initializr:ui,error with test,8.1.1,no test,,,,,0,4
swimos/cookbook:auth-policy-CodecorrespondingtotheAuthPolicycookbook,error with test,7.5,run time error,,,,,1,8
swimos/cookbook:command-lanes-CodecorrespondingtotheCommandLanescookbook,error with test,7.5,run time error,,,,,1,8
swimos/cookbook:demand-map-lanes-CodecorrespondingtotheDemandMapLanecookbook,error with test,7.5,run time error,,,,,1,8
swimos/cookbook:demand-value-lanes-CodecorrespondingtotheDemandValueLanecookbook,error with test,7.5,run time error,,,,,1,8
swimos/cookbook:downlinks-CodecorrespondingtotheDownlinkscookbook,error with test,7.5,run time error,,,,,1,8
swimos/cookbook:egress-bridges-CodecorrespondingtotheEgressBridgescookbook,error with test,7.5,run time error,,,,,1,8
swimos/cookbook:forms-CodecorrespondingtotheFormscookbook,error with test,7.5,run time error,,,,,1,8
swimos/cookbook:http-ingress-bridges-CodecorrespondingtotheHTTPIngressBridgescookbook,error with test,7.5,run time error,,,,,1,8
swimos/cookbook:http-lanes-CodecorrespondingtotheHttpLanecookbook,error with test,7.5,run time error,,,,,1,8
swimos/cookbook:ingress-bridges-CodecorrespondingtotheIngressBridgescookbook,error with test,7.5,run time error,,,,,1,8
swimos/cookbook:join-map-lanes-CodecorrespondingtotheJoinMapLanescookbook,error with test,7.5,run time error,,,,,1,8
swimos/cookbook:join-value-lanes-CodecorrespondingtotheJoinValueLanescookbook,error with test,7.5,run time error,,,,,2,8
swimos/cookbook:map-lanes-CodecorrespondingtotheMapLanescookbook,error with test,7.5,run time error,,,,,2,8
swimos/cookbook:planes-CodecorrespondingtothePlanescookbook,error with test,7.5,run time error,,,,,2,8
swimos/cookbook:server-downlinks-CodecorrespondingtotheServerDownlinkscookbook,error with test,7.5,run time error,,,,,2,8
swimos/cookbook:timers-CodecorrespondingtotheTimerscookbook,error with test,7.5,run time error,,,,,2,8
swimos/cookbook:traits-CodecorrespondingtotheTraitscookbook,error with test,7.5,run time error,,,,,2,8
swimos/cookbook:value-lanes-CodecorrespondingtotheValueLanescookbook,error with test,7.5,run time error,,,,,2,8
swimos/cookbook:web-agents-CodecorrespondingtotheWebAgentscookbook,error with test,7.5,run time error,,,,,2,8
swimos/cookbook:web-agents-server-recon-CodecorrespondingtotheWebAgentsServerReconcookbook,error with test,7.5,run time error,,,,,2,8
loda-kun/multiple-module-gradle:common,error with test,5.2.1,no test,,,,,0,4
loda-kun/multiple-module-gradle:service,error with test,5.2.1,no test,,,,,1,4
kaygisiz/Gradle-Dependency-Helper,F,,N/A,,,,,0,4
wfhartford/gradle-maven-thief,error with test,2.11,no test,,,,,0,4
wstrzalka/gradle-flyway-jooq-plugin,F,3.4.1,N/A,,,,,0,4
fwelland/gradle-wildfly-plugin,F,2.0,N/A,,,,,0,12
blazsolar/gradle-hipchat-plugin,F,2.0,N/A,,,,,0,4
chriswk/gradle-dependency-graph-plugin,F,1.11,N/A,,,,,0,4
OpenLimark/GitFlowSemVerPlugin,error with test,4.8.1,no test,,,,,0,4
Qixalite/SpongeStart,F,3.4.1,N/A,,,,,0,4
tu-yucheng/fullstack-tutorial4j,error with test,7.4,no test,,,,,1,4
BigShotEmzy/Creeper-Client-Legacy,error with test,6.8.3,run time error,,,,,2,8
pt-osda/OSDA-Open-Source-Dependencies-Analysis,error with test,4.5.1,run time error,,,,,1,8
PlanetTeamSpeakk/MySQLw,F,7.5.1,N/A,,,,,0,8
abayer/gradle-hpi-plugin,F,,N/A,,,,,0,4
andyjduncan/gradle-example,error with test,6.4.1,no test,,,,,0,4
lumue/bootstrapping-gradle-java,F,,N/A,,,,,0,4
domix/poc-rogue-gradle,F,,N/A,,,,,0,4
lcavadas/gradle-devserver-plugin,F,,N/A,,,,,0,4
shamanland/lazy-files-gradle,error with test,2.2.1,run time error,,,,,0,12
EvidentSolutions/gradle-gzjar-plugin,error with test,5.1.1,no test,,,,,1,4
jadekler/git-java-websiteskeleton,F,2.1,N/A,,,,,0,12
Nexters/banchan-server,error with test,4.8.1,run time error,,,,,1,40
krakowski/jextract-demo,error with test,8.1.1,fail to add plugin,,,,,0,8
MikeFot/Java--Steam-Loader,F,3.3,N/A,,,,,0,4
marcbperez/skyscanner-business-client-java,F,3.4.1,N/A,,,,,0,4
rendrat/kotlin-REST-API-example,F,4.4,N/A,,,,,0,8
yulinfox/pterosauria,F,,N/A,,,,,0,4
hqweay/MyBatisGenerator-Tool,F,4.10.2,N/A,,,,,0,4
Razdeep/SatyamConsignment,error with test,6.7,no test,,,,,0,4
ciazhar/spring-firebase-push-notification-service,F,4.2,N/A,,,,,0,8
MartinMajewski/KotlinNative_GradleApp_VisualStudioCode,F,,N/A,,,,,0,4
vacax/javalin-demo,error with test,7.5.1,no test,,,,,1,4
kordamp/oci-gradle-build-cache-plugin,error with test,6.9.3,no test,,,,,1,4
iggied/i-jetty,F,2.3,N/A,,,,,0,4
14SOF/HotThink,error with test,6.2.2,run time error,,,,,1,8
jaredsburrows/ios-gradle-objc-app-template,error with test,6.9.3,fail to add plugin,,,,,0,8
liuzhifang1993/like,error with test,3.3,no test,,,,,0,4
octo-woapi/api-with-springboot,F,,N/A,,,,,0,4
Hor-CN/HorScript,F,,N/A,,,,,0,4
BNHM/berkeleymapper,F,,N/A,,,,,0,4
daggerok/kotlin-ktor,error with test,5.6,fail to add plugin,,,,,0,4
umayrh/sketchy-polytopes,F,6.0.1,N/A,,,,,0,8
renatoaguimaraes/poc-logs-and-traces,error with test,2.13,no test,,,,,0,4
jensborch/kontentsu,F,,N/A,,,,,0,4
ginosian/RecruiterHome:ElasticSearchRecruiter,error with test,2.13,run time error,,,,,0,48
chuckb/haikuVM:bootstrap,error with test,4.10.2,no test,,,,,0,4
chuckb/haikuVM:examples,error with test,4.10.2,no test,,,,,0,4
chuckb/haikuVM:gallerie,error with test,4.10.2,no test,,,,,0,4
chuckb/haikuVM:haikubench,error with test,4.10.2,no test,,,,,0,4
chuckb/haikuVM:haikufier,error with test,4.10.2,0,,,,,3,4168
chuckb/haikuVM:haikuRT,error with test,4.10.2,no test,,,,,3,4
uPortal-Project/uPortal-web-components:@uportal,error with test,6.9.2,no test,,,,,0,4
uPortal-Project/uPortal-web-components:@uportal:api-template-vue,error with test,6.9.2,no test,,,,,0,4
uPortal-Project/uPortal-web-components:@uportal:content-carousel,error with test,6.9.2,no test,,,,,0,4
uPortal-Project/uPortal-web-components:@uportal:content-renderer,error with test,6.9.2,no test,,,,,0,4
uPortal-Project/uPortal-web-components:@uportal:dashboard-carousel,error with test,6.9.2,no test,,,,,0,4
uPortal-Project/uPortal-web-components:@uportal:esco-content-menu,error with test,6.9.2,no test,,,,,0,4
uPortal-Project/uPortal-web-components:@uportal:eyebrow-user-info,error with test,6.9.2,no test,,,,,0,4
uPortal-Project/uPortal-web-components:@uportal:sidebar-nav,error with test,6.9.2,no test,,,,,0,4
uPortal-Project/uPortal-web-components:@uportal:user-profile-menu,error with test,6.9.2,no test,,,,,0,4
uPortal-Project/uPortal-web-components:@uportal:waffle-menu,error with test,6.9.2,no test,,,,,0,4
sokratis12GR/ArmorPlus,error with test,7.3.3,fail to add plugin,,,,,6,8
SharedHealth/FreeSHR,F,2.6,N/A,,,,,0,12
ecity-game/ecity,F,3.2,N/A,,,,,0,4
lyhcode/GradleGWTSample,F,,N/A,,,,,0,4
Ultraviolet-Ninja/GradleCenturion,error with test,7.4,run time error,,,,,0,8
mukhasir/GradleExerciseWithWrapper,error with test,2.13,no test,,,,,0,4
DarkGuardsman/GradlePropertyUpdater,F,4.0.1,N/A,,,,,0,4
vatolinrp/sorts,F,3.5,N/A,,,,,0,4
hongyuan-wang/learn-gradle,error with test,4.0.1,no test,,,,,0,4
f8-4/gradle-plugin,F,,N/A,,,,,0,4
iluvsnail/smile,F,,N/A,,,,,0,4
developerSid/WebpackGradleBoot,F,,N/A,,,,,0,4
jszmajda/gradle-avro-kotlin-sample,F,,N/A,,,,,0,4
JacobAae/gatling-gradle-sample,F,2.13,N/A,,,,,0,12
son11kr/gradle_springmvc_test,F,,N/A,,,,,0,4
valtoni/gradle-plugin-maven-pass,F,,N/A,,,,,0,4
ramesh-lingappan/appengine-gradle-intellij-demo,F,3.1,N/A,,,,,0,4
amdonov/gradle-init-plugin,error with test,3.2.1,no test,,,,,0,4
0x900C5649/latex-gradle-plugin,error with test,3.1,run time error,,,,,0,8
njkfei/spring-redis-cache-aop-gradle,F,,N/A,,,,,0,4
friksasha/Smart-moving-1.7.10-gradle,F,2.0,N/A,,,,,0,4
saksmt/gradle-publish-issue-3003,F,4.2,N/A,,,,,0,4
guangping/gradle,F,,N/A,,,,,0,4
Ryan-Miao/jsp-tag,F,2.13,N/A,,,,,0,4
vacax/sparkjavaorm,error with test,5.2.1,no test,,,,,0,4
Aroan/gradleProject,F,,N/A,,,,,0,4
edilsonjustiniano/gradlePlugin,error with test,4.0,no test,,,,,0,4
amberved/basic_java_gradle_docker,F,,N/A,,,,,0,4
h0tk3y/gradle-kotlin-repl,F,4.1,N/A,,,,,0,8
spindriftgroup/gradle-manifest-plugin,F,4.4.1,N/A,,,,,0,4
IntershopCommunicationsAG/azure-gradle-plugin,error with test,4.4.1,run time error,,,,,1,8
ebean-orm-examples/example-gradle-java-apt,F,,N/A,,,,,0,4
mtatheonly/quasar-gradle-plugin,F,,N/A,,,,,0,4
udaychandra/susel-gradle-plugin,F,4.10.2,N/A,,,,,0,4
emundo/octane-gradle-plugin,error with test,6.7,no test,,,,,1,4
cuzfrog/gradle-lean,error with test,4.7,run time error,,,,,1,8
Shopify/syrup-gradle,error with test,6.7.1,no test,,,,,1,4
stackmagic/gradle-dropwizard,F,2.4,N/A,,,,,0,4
xiaoooyu/teambition-gradle-plugin,error with test,4.4,run time error,,,,,0,8
gregwhitaker/gradle-multiappstartscript-example,error with test,5.2,no test,,,,,0,4
huangmb/fine-report-gradle-plugin,error with test,4.10,no test,,,,,0,4
csenapati12/jenkinsfile-gradle-multipipeline,F,,N/A,,,,,0,4
rahulmutt/java-eta-gradle,F,4.7,N/A,,,,,0,4
barancev/try-gradle-aspectj,F,4.10.3,N/A,,,,,0,8
wby0014/wby-framework-gradle,F,,N/A,,,,,0,4
messliyan/Spring_Gradle,F,6.1,N/A,,,,,0,8
rockychen1221/gradle-example,F,,N/A,,,,,0,4
cdecheng/gradle-netty,error with test,5.2.1,run time error,,,,,0,8
crazyandcoder/awesome-gradle,error with test,2.14,no test,,,,,0,4
lfr-solution-desk/gradle-configs:build-variants-VariousGradleconfigstobeusedbySolutionDeskGradlebuilds(LiferayWorkspaceprojects).,error with test,5.6.4,run time error,,,,,0,4
lfr-solution-desk/gradle-configs:gpr-VariousGradleconfigstobeusedbySolutionDeskGradlebuilds(LiferayWorkspaceprojects).,error with test,5.6.4,run time error,,,,,0,4
lfr-solution-desk/gradle-configs:sonar-VariousGradleconfigstobeusedbySolutionDeskGradlebuilds(LiferayWorkspaceprojects).,error with test,5.6.4,run time error,,,,,0,4
lfr-solution-desk/gradle-configs:workspace-extra-VariousGradleconfigstobeusedbySolutionDeskGradlebuilds(LiferayWorkspaceprojects).,error with test,5.6.4,run time error,,,,,0,4
javaparser/javaparser-gradle-sample,error with test,6.3,no test,,,,,0,4
oster/boilerplate-gradle-jdk15,error with test,6.5,no test,,,,,0,4
lynas/java-project-using-gradle,error with test,6.0,no test,,,,,0,4
MeFisto94/bytecoder-gradle-plugin,error with test,6.1.1,no test,,,,,1,4
tonykero/appengine-vertx-gradle,error with test,6.0.1,run time error,,,,,0,8
hiparker/learn-netty-gradle,error with test,6.5,no test,,,,,0,4
cansik/gradle-processing-template,error with test,6.3,no test,,,,,0,4
jc-lab/gradle-cmake-plugin,error with test,6.1,no test,,,,,1,4
repsyio/example-gradle-deploy,F,6.1.1,N/A,,,,,0,4
NimbleDroid/gradle-profiler,error with test,6.8.3,no test,,,,,0,4
aestasit/gramazon,F,2.1,N/A,,,,,0,4
amadornes/NewForgeGradle,error with test,4.7,no test,,,,,0,4
tehlers/gradle-redis-build-cache,error with test,7.3.3,no test,,,,,1,4
dvelopp/SpringAngularApp,F,4.10.2,N/A,,,,,0,4
fundacionjala/enforce-gradle-plugin,F,,N/A,,,,,0,4
Itiviti/gradle-nunit-plugin,error with test,6.9,0,34,30,4,0,16,172
Romaindu35/EncryptSystem,F,6.8,N/A,,,,,0,8
MyCraftServerMC/skycore,error with test,5.2.1,no test,,,,,0,4
Franek-Antoniak/game-of-life,error with test,7.2,run time error,,,,,0,8
vacax/orm-jpa,error with test,8.1.1,no test,,,,,0,4
pme123/spring-boot-datakurre-plugins,F,,N/A,,,,,0,4
whlk/GitHubTicker,error with test,5.2.1,fail to add plugin,,,,,1,4
wooneusean/NightmareOnFXStreet,error with test,7.1.1,run time error,,,,,0,8
tarasrng/aws-sso-credentials-fetcher,error with test,5.2.1,no test,,,,,0,4
gosha-krovsh/threadShop,error with test,7.1,no test,,,,,0,4
nelsonsilva/nuxeo-gradle-plugin,F,,N/A,,,,,0,4
mxab/gradle-web-craft-tools,F,2.2,N/A,,,,,0,12
hwajong/gradle_cpp_example,F,,N/A,,,,,0,4
kovax/gradle-beedriven-plugin,F,,N/A,,,,,0,4
flbulgarelli/gradle-shadow-plugin,F,,N/A,,,,,0,4
venkatperi/gradle-opencv-project,F,1.0,N/A,,,,,0,4
prime-framework/gradle-init-plugin,F,,N/A,,,,,0,4
adrijardi/Test-Gradle-RabbitMQ,F,,N/A,,,,,0,4
rvaughn/gradle-transform-plugin,F,,N/A,,,,,0,4
timroes/gradle-git-version,error with test,2.1,no test,,,,,0,4
danskespil/gradle-task-helpers,F,4.2,N/A,,,,,0,8
mattyb149/nifi-gradle-nar-example,F,4.2.1,N/A,,,,,0,4
gmazzo/gradle-jerseywadl-plugin:plugin,error with test,3.1,run time error,,,,,0,8
bmuschko/gradle-release-strategy,error with test,4.7,no test,,,,,0,4
ajmath/gradle-s3crets,F,3.5,N/A,,,,,0,8
TWCable/gradle-plugin-bundlor,F,2.8,N/A,,,,,0,12
instant-solutions/gradle-website-optimizer,F,2.4,N/A,,,,,0,4
christoph-frick/vaadin-flow-springboot-gradle-bootstrap,F,7.5.1,N/A,,,,,0,8
jvalentino/gradlebook-04.05-env-demo,error with test,4.3,run time error,,,,,0,8
rbaul/camunda-initialize-gradle-spring-boot,error with test,7.1.1,run time error,,,,,1,8
pedrobelmino/springboot-gradle-redis-keys-feature,error with test,3.5,no test,,,,,0,4
tw1nside/MCP-1.12.2-Gradle,error with test,7.1,no test,,,,,1,4
SoberGrim/Spring-CRUD-Gradle-MVC-demo,error with test,7.1,no test,,,,,0,4
theboshy/qr-generator,F,,N/A,,,,,0,4
Yunir/simpson-rule,F,,N/A,,,,,0,4
andrew-boutin/spring-rest-hello-world,error with test,3.2.1,no test,,,,,0,4
Trapping/Simple-Converter,F,4.0,N/A,,,,,0,8
daggerok/spring-cloud-zuul-gateway,F,,N/A,,,,,0,4
AuraDevelopmentTeam/AuraUpdateChecker,F,5.6.4,N/A,,,,,0,8
games647/LambdaClient,F,3.1,N/A,,,,,0,4
zhangysh1995/NetworkingProject,F,,N/A,,,,,0,4
sandeeplulla/java-code,F,2.9,N/A,,,,,0,4
alvarogarcia7/lift-kata-kotlin,error with test,4.8,run time error,,,,,0,8
mbe24/zmq-protocol,error with test,4.10,no test,,,,,0,4
buseodaci/GoogleDocs-API,error with test,5.2.1,no test,,,,,0,4
basoy/websiteMonitoringTool,F,,N/A,,,,,0,4
Pawel-Kowalik/gpwData,F,,N/A,,,,,0,4
khachornchit/Java-Spring-Boot,F,,N/A,,,,,0,4
denis554/greenfield,error with test,3.5,run time error,,,,,1,28
BarelyAPrincess/ChioriWebServer,F,3.3,N/A,,,,,0,4
sprig/opencl-hello-world,F,1.4,N/A,,,,,0,4
vmware-archive/apps-gradle-code,error with test,3.4.1,no test,,,,,0,4
TetraTutorials/jenkins-cd-gradle,error with test,2.3,no test,,,,,0,4
vorburger/swagger-codegen-gradle-plugin-example,error with test,2.11,run time error,,,,,0,16
wqhyy/ultron_gradle,F,3.5,N/A,,,,,0,4
marc0der/play-scala-gradle-template,error with test,3.1,no test,,,,,0,4
jorrigala/Protractor-gradle,F,,N/A,,,,,0,4
yookeun/gradle-multi:gradle-multi-app,error with test,3.5,run time error,,,,,0,8
yookeun/gradle-multi:gradle-multi-core,error with test,3.5,no test,,,,,0,4
yookeun/gradle-multi:gradle-multi-web,error with test,3.5,run time error,,,,,0,8
abirmingham/gradle-jacoco-plugin,F,1.4,N/A,,,,,0,12
overstory/xray-gradle-plugin:plugin,error with test,7.3.1,no test,,,,,1,4
cbnu-sequence/proreviewer-backend,error with test,7.5,run time error,,,,,0,8
shanedetsch/nlpParser,F,,N/A,,,,,0,4
mbeddr/build.publish.mps,error with test,5.5,no test,,,,,0,4
skjolber/gradle-jfrog-artifactory-multimodule-library-example,F,6.2.1,N/A,,,,,0,8
naspredam/rest-spring-boot-multi-project-hexagonal-architecture:application,error with test,6.7,run time error,,,,,0,8
naspredam/rest-spring-boot-multi-project-hexagonal-architecture:domain,error with test,6.7,run time error,,,,,0,8
naspredam/rest-spring-boot-multi-project-hexagonal-architecture:infrastructure,error with test,6.7,run time error,,,,,0,8
sdelamo/build-info-gradle-plugin:build-info,error with test,6.6.1,no test,,,,,1,4
sdelamo/build-info-gradle-plugin:guide,error with test,6.6.1,no test,,,,,1,4
SupernautApp/supernaut-fx-sample-gradle,error with test,7.5.1,fail to add plugin,,,,,1,8
hanyuliu/offlectric,error with test,4.4,run time error,,,,,0,8
tekintian/servlet_jsp_demo,F,,N/A,,,,,0,4
nickhartjes/OOPD-GameEngine,F,4.0,N/A,,,,,0,4
vitaliifokine/yahooTestAutomationFramework,error with test,3.5,run time error,,,,,0,8
MigoMiggs/graddle_spark,error with test,4.8,fail to add plugin,,,,,1,8
xpenatan/LocalLib,F,5.2.1,N/A,,,,,0,12
michellehuh/netflix,error with test,4.5.1,run time error,,,,,0,8
ch4dwick/autowiringinterfaces,error with test,7.4.2,run time error,,,,,0,8
nazmulidris/kt-scratch,error with test,6.5.1,fail to add plugin,,,,,0,4
johndevs/gradle-vaadin-plugin,error with test,5.6,no test,,,,,1,4
gradle/gradle-build-scan-quickstart,error with test,8.1.1,run time error,,,,,0,8
Swagger2Markup/swagger2markup-gradle-plugin,F,4.3.1,N/A,,,,,0,4
MrCrayfish/Backpacked,F,7.5.1,N/A,,,,,0,8
stianh/gradle-release-plugin,F,1.0,N/A,,,,,0,4
bpdp/vim-java,F,,N/A,,,,,0,4
onlythinking/micro-starter:adminserver,error with test,3.5,no test,,,,,9,4
onlythinking/micro-starter:commons-api,error with test,3.5,no test,,,,,9,4
onlythinking/micro-starter:commons-command,error with test,3.5,no test,,,,,9,4
onlythinking/micro-starter:commons-query,error with test,3.5,no test,,,,,9,4
onlythinking/micro-starter:config-service,error with test,3.5,no test,,,,,10,4
onlythinking/micro-starter:documentation,error with test,3.5,run time error,,,,,10,8
onlythinking/micro-starter:gateway-service,error with test,3.5,no test,,,,,11,4
onlythinking/micro-starter:monitoring-service,error with test,3.5,no test,,,,,11,4
onlythinking/micro-starter:registry-service,error with test,3.5,no test,,,,,12,4
onlythinking/micro-starter:users-api,error with test,3.5,run time error,,,,,12,8
onlythinking/micro-starter:users-command,error with test,3.5,run time error,,,,,12,8
onlythinking/micro-starter:users-command-service,error with test,3.5,run time error,,,,,13,8
onlythinking/micro-starter:users-query,error with test,3.5,run time error,,,,,13,8
onlythinking/micro-starter:users-query-service,error with test,3.5,run time error,,,,,14,8
palantir/go-java-launcher,error with test,7.6,no test,,,,,0,4
tlogix2/sparkjava-starter-advanced,F,2.13,N/A,,,,,0,12
Fabric3/fabric3-sass,F,2.5,N/A,,,,,0,4
melix/javaone-2017-jigsaw,error with test,4.2,fail to add plugin,,,,,0,4
bireshpatel/selenium-java-automation,error with test,2.7,run time error,,,,,1,16
sagikandleker/WiFi-Geolocation,error with test,4.3,no test,,,,,0,4
dwp/buckify-gradle-plugin,F,2.9,N/A,,,,,0,4
Zoltu/Gradle.Plugin.SimpleGradlePluginPublish,error with test,2.10,no test,,,,,0,4
johnrengelman/how-to-shadow,F,2.13,N/A,,,,,0,4
bulwinkel/gradle-git-info,F,2.9,N/A,,,,,0,4
FerusGrim/gradletodo,F,3.3,N/A,,,,,0,4
renatoathaydes/pony-gradle-plugin,F,2.13,N/A,,,,,0,4
rtyler/ruby-gradle-example,error with test,2.0,no test,,,,,1,8
foo4u/gradle-semver-plugin,F,,N/A,,,,,0,4
yazoo321/micronaut_template,F,7.5.1,N/A,,,,,0,8
ethanwong/imethan-admin,F,,N/A,,,,,0,4
PhilippHeuer/camunda-template:camunda-template-package-boot,error with test,5.1,no test,,,,,1,4
PhilippHeuer/camunda-template:camunda-template-package-boot-aio,error with test,5.1,no test,,,,,1,4
PhilippHeuer/camunda-template:camunda-template-package-war,error with test,5.1,no test,,,,,1,4
PhilippHeuer/camunda-template:camunda-template-process-application,error with test,5.1,no test,,,,,1,4
howerFD/demo,F,,N/A,,,,,0,4
8enet/AutoPlatfromService,F,2.13,N/A,,,,,0,4
dracula337435/CloudLearning,F,,N/A,,,,,0,4
liuzhaohong/springboot,F,,N/A,,,,,0,4
amirkibbar/peach,F,4.3.1,N/A,,,,,0,8
bgorven/Hello,F,3.0,N/A,,,,,0,4
amirnoel/sample-gradle-git,F,2.10,N/A,,,,,0,4
sngths/gradle-demo,F,3.4,N/A,,,,,0,4
rasmartins/gradle-ship,F,,N/A,,,,,0,4
duhbleA/JreBuilderTask,error with test,7.1,no test,,,,,1,4
JustinGesek/Gesek-cop3330-assignment4part2,error with test,7.1.1,run time error,,,,,1,8
script-0/Junit-TestFX-Sample,F,7.1.1,N/A,,,,,0,4
Shahnewaz-Abid/Google_Calculator_App_Automation,F,,N/A,,,,,0,4
alwaysbemark/spring-boot-openapi-generator,error with test,7.1,no test,,,,,0,4
ruxi-savina/CarRentals,error with test,6.3,no test,,,,,0,4
enbrain/loom-layered-yarn,error with test,7.3.1,run time error,,,,,0,8
Core2002/StudentAdminSystem,error with test,7.1,run time error,,,,,0,16
sagarmal624/MultiProjectGradleWithSpringBoot,F,,N/A,,,,,0,4
chanhi2000/springmvc-webapp-gradle-tomcat-intellij-template,F,,N/A,,,,,0,4
cancerian0684/spring-cloud-function-aws-maths-kotlin-gradle,error with test,6.9,no test,,,,,1,4
HugoWang3146/spring-demo-gradle-k8s,error with test,4.9,run time error,,,,,0,8
lavcraft/spring-boot-gradle-plugin-broke-jruby,error with test,4.6,no test,,,,,0,4
prabhalaxman/web3j-gradle-sample-contract,error with test,4.8,no test,,,,,0,4
pheely/build-soap-web-service-using-sts-gradle,F,,N/A,,,,,0,4
johnnymillergh/JavaWebSSMLearningBasedOnGradle,error with test,4.4,no test,,,,,1,4
cedaniel200/screenplay-windows-application-driver,F,,N/A,,,,,0,4
Aragon-Robotics-Team/raspberrypi-vision-helper,F,5.0,N/A,,,,,0,8
jvmlet/reveal-dependency-plugin,error with test,7.3,run time error,,,,,2,44
kimhanui/2020-InterfaceApp-api,error with test,4.10.2,run time error,,,,,0,44
golemites/golemites-core:golemites-api,error with test,6.3,no test,,,,,0,4
golemites/golemites-core:golemites-autobundle,error with test,6.3,run time error,,,,,0,8
golemites/golemites-core:golemites-container-support,error with test,6.3,0,4,1,0,3,3,64
golemites/golemites-core:golemites-core,error with test,6.3,0,1,0,0,1,4,64
golemites/golemites-core:golemites-osgi-launcher,error with test,6.3,no test,,,,,4,4
golemites/golemites-core:golemites-repository,error with test,6.3,0,1,1,0,0,6,64
golemites/golemites-core:golemites-sdk,error with test,6.3,run time error,,,,,6,8
golemites/golemites-core:golemites-test-support,error with test,6.3,0,0,0,0,0,6,64
Esri/java-gradle-starter-project,error with test,8.0.2,no test,,,,,0,4
ballerina-platform/plugin-gradle,error with test,7.1,no test,,,,,1,4
AdityaKshettri/Working-with-Protocol-Buffers-in-JAVA,error with test,6.3,run time error,,,,,0,8
Chal13W1zz/Caesar-Cipher-Encoder-Decoder,F,,N/A,,,,,0,4
FRC5152Alotobots/2023robotCode,error with test,7.5.1,no test,,,,,1,4
FrogDog56/Hecks.exe,F,4.9,N/A,,,,,0,8
NicklasWallgren/bankid-java-sdk,error with test,7.3,run time error,,,,,0,8
marytts/gradle-acoustic-parameter-extraction-plugin,error with test,4.10,run time error,,,,,0,8
dmdrummond/Flavor-Groups-Example,F,,N/A,,,,,0,4
grimrose/scalikejdbc-mapper-generator-gradle-plugin,F,2.1,N/A,,,,,0,12
spindriftgroup/startsql-import-plugin,F,2.0,N/A,,,,,0,8
msakamoto-sf/java-groovy-gradle-war-sample1,F,,N/A,,,,,0,4
linzhixiong/gradle,F,,N/A,,,,,0,4
mike-neck/gradle-testkit-support,error with test,2.6,run time error,,,,,0,20
fagossa/gradleDocker,F,2.1,N/A,,,,,0,8
Kuvaldis/GradleGulp,F,1.12,N/A,,,,,0,8
whimet/GradleDemo,F,,N/A,,,,,0,4
